item1,item1Label,item2,item2Label
http://www.wikidata.org/entity/Q11921506,grandson,http://www.wikidata.org/entity/Q9235758,grandmother
http://www.wikidata.org/entity/Q9218532,Category:Deaths in Greenwich,http://www.wikidata.org/entity/Q9237450,"Category:Births in Greenwich, Connecticut"
http://www.wikidata.org/entity/Q9235758,grandmother,http://www.wikidata.org/entity/Q9238344,grandfather
http://www.wikidata.org/entity/Q11921506,grandson,http://www.wikidata.org/entity/Q9238344,grandfather
http://www.wikidata.org/entity/Q19278303,diiambus,http://www.wikidata.org/entity/Q9247970,ditrochee
http://www.wikidata.org/entity/Q24708245,non-financial reporting,http://www.wikidata.org/entity/Q9259968,Financial reporting
http://www.wikidata.org/entity/Q13433947,Q13433947,http://www.wikidata.org/entity/Q9291792,Q9291792
http://www.wikidata.org/entity/Q9218599,Category:Deaths in Helsingborg,http://www.wikidata.org/entity/Q9298742,Category:Births in Helsingborg
http://www.wikidata.org/entity/Q9368452,verso,http://www.wikidata.org/entity/Q9305022,recto
http://www.wikidata.org/entity/Q3590302,All Blacks Sevens team,http://www.wikidata.org/entity/Q9307043,New Zealand women's national rugby union team (sevens)
http://www.wikidata.org/entity/Q3873946,Italy national rugby union team (sevens),http://www.wikidata.org/entity/Q9307360,Italy women's national rugby union team (sevens)
http://www.wikidata.org/entity/Q12141245,aphanitic texture,http://www.wikidata.org/entity/Q9346867,phaneritic texture
http://www.wikidata.org/entity/Q2314719,army scout,http://www.wikidata.org/entity/Q9352089,spy
http://www.wikidata.org/entity/Q1484940,Q1484940,http://www.wikidata.org/entity/Q9352287,artificial ice
http://www.wikidata.org/entity/Q9356634,minimum temperature,http://www.wikidata.org/entity/Q9356633,maximum temperature
http://www.wikidata.org/entity/Q9356633,maximum temperature,http://www.wikidata.org/entity/Q9356634,minimum temperature
http://www.wikidata.org/entity/Q9305022,recto,http://www.wikidata.org/entity/Q9368452,verso
http://www.wikidata.org/entity/Q10001579,Uladzimir Dudzitsky,http://www.wikidata.org/entity/Q9368833,Dienststelle VINETA – Propagandadienst Ostraum e.V
http://www.wikidata.org/entity/Q11408349,Nanki faction,http://www.wikidata.org/entity/Q9377114,Hitotsubashi faction
http://www.wikidata.org/entity/Q680458,critical edition,http://www.wikidata.org/entity/Q9379159,Q9379159
http://www.wikidata.org/entity/Q9379916,Warsaw pronunciation variant,http://www.wikidata.org/entity/Q9379914,Cracow-Poznan pronunciation variant
http://www.wikidata.org/entity/Q9379914,Cracow-Poznan pronunciation variant,http://www.wikidata.org/entity/Q9379916,Warsaw pronunciation variant
http://www.wikidata.org/entity/Q41796,sentence,http://www.wikidata.org/entity/Q9380011,Q9380011
http://www.wikidata.org/entity/Q4380202,Q4380202,http://www.wikidata.org/entity/Q9380060,Q9380060
http://www.wikidata.org/entity/Q15980569,Polish Institute in Budapest,http://www.wikidata.org/entity/Q9381404,Hungarian Cultural Institute in Warsaw
http://www.wikidata.org/entity/Q110709842,Director of the Taipei Office of the American Institute in Taiwan,http://www.wikidata.org/entity/Q9384607,Representative of the Republic of China to the United States
http://www.wikidata.org/entity/Q25412,Västerås,http://www.wikidata.org/entity/Q9393677,Ostra Aros
http://www.wikidata.org/entity/Q3841820,consonant letter,http://www.wikidata.org/entity/Q9398093,vowel letter
http://www.wikidata.org/entity/Q13286789,Category:Political parties disestablished in 1959,http://www.wikidata.org/entity/Q9407149,Category:Political parties established in 1959
http://www.wikidata.org/entity/Q8074414,Category:Births in Surrey,http://www.wikidata.org/entity/Q9679178,Category:Deaths in Surrey
http://www.wikidata.org/entity/Q8049816,Q8049816,http://www.wikidata.org/entity/Q9679190,Category:Deaths in East Sussex
http://www.wikidata.org/entity/Q8076762,Q8076762,http://www.wikidata.org/entity/Q9679253,Category:Deaths in Warwickshire
http://www.wikidata.org/entity/Q9229475,Category:Births in the canton of Jura,http://www.wikidata.org/entity/Q9679343,Category:Deaths in the canton of Jura
http://www.wikidata.org/entity/Q7110886,Category:Companies established in 1948,http://www.wikidata.org/entity/Q9679350,Category:Companies disestablished in 1948
http://www.wikidata.org/entity/Q15710446,Category:Births in County Durham,http://www.wikidata.org/entity/Q9679358,Category:Deaths in County Durham
http://www.wikidata.org/entity/Q8081242,Category:Births in Jura,http://www.wikidata.org/entity/Q9679483,Category:Deaths in Jura
http://www.wikidata.org/entity/Q9916306,Category:Births in Ardennes,http://www.wikidata.org/entity/Q9679517,Category:Deaths in Ardennes
http://www.wikidata.org/entity/Q8080954,Category:Births in Vosges,http://www.wikidata.org/entity/Q9679608,Category:Deaths in Vosges
http://www.wikidata.org/entity/Q8080891,Category:Births in Loire-Atlantique,http://www.wikidata.org/entity/Q9683407,Category:Deaths in Loire-Atlantique
http://www.wikidata.org/entity/Q32643203,Q32643203,http://www.wikidata.org/entity/Q9683996,Category:Deaths in the Soviet Union
http://www.wikidata.org/entity/Q8054786,Category:People born in Île-de-France,http://www.wikidata.org/entity/Q9684171,Category:Deaths in Île-de-France
http://www.wikidata.org/entity/Q8050363,Q8050363,http://www.wikidata.org/entity/Q9684408,Category:Deaths in Guatemala City
http://www.wikidata.org/entity/Q8042186,Category:Births in Abbeville,http://www.wikidata.org/entity/Q9685093,Category:Deaths in Abbeville
http://www.wikidata.org/entity/Q8042218,Category:Births in Aberdeen,http://www.wikidata.org/entity/Q9685107,Category:Deaths in Aberdeen
http://www.wikidata.org/entity/Q8042262,Category:Births in Abidjan,http://www.wikidata.org/entity/Q9685112,Category:Deaths in Abidjan
http://www.wikidata.org/entity/Q9228431,"Category:Births in Anchorage, Alaska",http://www.wikidata.org/entity/Q9685290,Category:Deaths in Anchorage
http://www.wikidata.org/entity/Q9228461,Category:Births in Antwerp,http://www.wikidata.org/entity/Q9685362,Category:Deaths in Antwerp
http://www.wikidata.org/entity/Q10212736,Category:Births in Nur-Sultan,http://www.wikidata.org/entity/Q9685457,Category:Deaths in Astana
http://www.wikidata.org/entity/Q17131505,"Category:Births in Austin, Texas",http://www.wikidata.org/entity/Q9685555,Category:Deaths in Austin
http://www.wikidata.org/entity/Q8044673,Category:Births in Badajoz,http://www.wikidata.org/entity/Q9685590,Category:Deaths in Badajoz
http://www.wikidata.org/entity/Q9223463,Category:Births in Belfast,http://www.wikidata.org/entity/Q9685748,Category:Deaths in Belfast
http://www.wikidata.org/entity/Q8045792,Category:Births in Belfort,http://www.wikidata.org/entity/Q9685752,Category:Deaths in Belfort
http://www.wikidata.org/entity/Q8046097,"Category:Births in Berkeley, California",http://www.wikidata.org/entity/Q9685787,"Category:Deaths in Berkeley, California"
http://www.wikidata.org/entity/Q9223547,Category:Births in Bilbao,http://www.wikidata.org/entity/Q9685849,Category:Deaths in Bilbao
http://www.wikidata.org/entity/Q9223592,Category:Born in Bogota,http://www.wikidata.org/entity/Q9685915,Category:Deaths in Bogotá
http://www.wikidata.org/entity/Q9229004,Q9229004,http://www.wikidata.org/entity/Q9686029,Category:Deaths in Brasília
http://www.wikidata.org/entity/Q8047178,Q8047178,http://www.wikidata.org/entity/Q9686045,Category:Deaths in Breda
http://www.wikidata.org/entity/Q9692678,Category:Births in Brooklyn,http://www.wikidata.org/entity/Q9686108,Category:Deaths in Brooklyn
http://www.wikidata.org/entity/Q8055972,Category:Births in Kolkata,http://www.wikidata.org/entity/Q9686204,Category:Deaths in Kolkata
http://www.wikidata.org/entity/Q16773529,Category:Births in Cardiff,http://www.wikidata.org/entity/Q9686305,Category:Deaths in Cardiff
http://www.wikidata.org/entity/Q9224137,Q9224137,http://www.wikidata.org/entity/Q9686410,Category:Deaths in Charlotte
http://www.wikidata.org/entity/Q28681964,Category:Births in Chennai,http://www.wikidata.org/entity/Q9686444,Category:Deaths in Chennai
http://www.wikidata.org/entity/Q10157463,Q10157463,http://www.wikidata.org/entity/Q9686565,Category:Deaths in Ciboure
http://www.wikidata.org/entity/Q11704234,Q11704234,http://www.wikidata.org/entity/Q9686626,Category:Deaths in Colima
http://www.wikidata.org/entity/Q8058904,Q8058904,http://www.wikidata.org/entity/Q9686667,Category:Deaths in Conakry
http://www.wikidata.org/entity/Q9802975,Category:Births in Copenhagen,http://www.wikidata.org/entity/Q9686686,Category:Deaths in Copenhagen
http://www.wikidata.org/entity/Q8060452,Category:Births in Cuernavaca,http://www.wikidata.org/entity/Q9686751,Category:Deaths in Cuernavaca
http://www.wikidata.org/entity/Q8051702,Category:Births in Dakar,http://www.wikidata.org/entity/Q9686790,Category:Deaths in Dakar
http://www.wikidata.org/entity/Q9224467,"Category:Births in Denver, Colorado",http://www.wikidata.org/entity/Q9686856,Category:Deaths in Denver
http://www.wikidata.org/entity/Q8053035,Category:Born in Dublin,http://www.wikidata.org/entity/Q9686931,Category:Deaths in Dublin
http://www.wikidata.org/entity/Q22944426,Q22944426,http://www.wikidata.org/entity/Q9686970,Category:Deaths in Eindhoven
http://www.wikidata.org/entity/Q8050265,Q8050265,http://www.wikidata.org/entity/Q9687165,Category:Deaths in Gap
http://www.wikidata.org/entity/Q8052368,Q8052368,http://www.wikidata.org/entity/Q9687191,Category:Deaths in Georgetown
http://www.wikidata.org/entity/Q8051558,Q8051558,http://www.wikidata.org/entity/Q9687291,Category:Deaths in Guayaquil
http://www.wikidata.org/entity/Q8457657,Category:Films set in Guangdong,http://www.wikidata.org/entity/Q9687430,Category:Films shot in Guangdong
http://www.wikidata.org/entity/Q106077040,Q106077040,http://www.wikidata.org/entity/Q9687445,Category:Deaths in Herstal
http://www.wikidata.org/entity/Q8050957,Category:Births in Hong Kong,http://www.wikidata.org/entity/Q9687484,Category:Deaths in Hong Kong
http://www.wikidata.org/entity/Q18523866,Category:Births in Ho Chi Minh City,http://www.wikidata.org/entity/Q9687556,Category:Deaths in Ho Chi Minh City
http://www.wikidata.org/entity/Q10214310,Category:Births in Yekaterinburg,http://www.wikidata.org/entity/Q9687563,Category:Deaths in Yekaterinburg
http://www.wikidata.org/entity/Q18120032,Category:Births in Johannesburg,http://www.wikidata.org/entity/Q9687654,Category:Deaths in Johannesburg
http://www.wikidata.org/entity/Q15924818,Category:Births in Kabul,http://www.wikidata.org/entity/Q9687681,Category:Deaths in Kabul
http://www.wikidata.org/entity/Q8738292,Category:Born in Kathmandu,http://www.wikidata.org/entity/Q9687708,Category:Deaths in Kathmandu
http://www.wikidata.org/entity/Q13335833,Category:Births in La Jolla,http://www.wikidata.org/entity/Q9687823,Category:Deaths in La Jolla
http://www.wikidata.org/entity/Q9225558,Q9225558,http://www.wikidata.org/entity/Q9688134,Category:Deaths in Lons-le-Saunier
http://www.wikidata.org/entity/Q18611933,Category:Births in Louviers,http://www.wikidata.org/entity/Q9688162,Category:Deaths in Louviers
http://www.wikidata.org/entity/Q8062040,Q8062040,http://www.wikidata.org/entity/Q9688206,Category:Deaths in Lund
http://www.wikidata.org/entity/Q18664942,"Category:People from Manage, Belgium",http://www.wikidata.org/entity/Q9688289,Category:Deaths in Manage
http://www.wikidata.org/entity/Q7919939,Q7919939,http://www.wikidata.org/entity/Q9688292,Category:Deaths in Managua
http://www.wikidata.org/entity/Q8741466,Q8741466,http://www.wikidata.org/entity/Q9688315,Category:Deaths in Manosque
http://www.wikidata.org/entity/Q7920614,"Category:Births in Milwaukee, Wisconsin",http://www.wikidata.org/entity/Q9688508,"Category:Deaths in Milwaukee, Wisconsin"
http://www.wikidata.org/entity/Q8064728,Category:Births in Nairobi,http://www.wikidata.org/entity/Q9688722,Category:Deaths in Nairobi
http://www.wikidata.org/entity/Q9188919,"Category:Births in Nassau, Bahamas",http://www.wikidata.org/entity/Q9688777,Category:Deaths in Nassau
http://www.wikidata.org/entity/Q8066174,Category:Births in New Delhi,http://www.wikidata.org/entity/Q9688811,Category:Deaths in New Delhi
http://www.wikidata.org/entity/Q8066249,Category:Births in Newcastle upon Tyne,http://www.wikidata.org/entity/Q9688838,Category:Deaths in Newcastle upon Tyne
http://www.wikidata.org/entity/Q8065415,Category:Births in Nice,http://www.wikidata.org/entity/Q9688852,Category:Deaths in Nice
http://www.wikidata.org/entity/Q8066070,Q8066070,http://www.wikidata.org/entity/Q9688890,Category:Deaths in Nottingham
http://www.wikidata.org/entity/Q8744415,Q8744415,http://www.wikidata.org/entity/Q9688904,Category:Deaths in Nyon
http://www.wikidata.org/entity/Q8067320,"Category:Births in Oak Park, Illinois",http://www.wikidata.org/entity/Q9688928,Category:Deaths in Oak Park
http://www.wikidata.org/entity/Q8067049,"Category:Births in Orlando, Florida",http://www.wikidata.org/entity/Q9688954,Category:Deaths in Orlando
http://www.wikidata.org/entity/Q15991279,Category:Births in Ouagadougou,http://www.wikidata.org/entity/Q9688986,Category:Deaths in Ouagadougou
http://www.wikidata.org/entity/Q9226333,Q9226333,http://www.wikidata.org/entity/Q9689061,Category:Deaths in Pamplona
http://www.wikidata.org/entity/Q9226348,Q9226348,http://www.wikidata.org/entity/Q9689084,Category:Deaths in Parma
http://www.wikidata.org/entity/Q8067423,Q8067423,http://www.wikidata.org/entity/Q9689099,Category:Deaths in Pavia
http://www.wikidata.org/entity/Q8067922,Category:Births in Perpignan,http://www.wikidata.org/entity/Q9689107,Category:Deaths in Perpignan
http://www.wikidata.org/entity/Q16333894,Q16333894,http://www.wikidata.org/entity/Q9689216,Category:Deaths in Port Louis
http://www.wikidata.org/entity/Q6333618,Category:Births in Port-au-Prince,http://www.wikidata.org/entity/Q9689223,Category:Deaths in Port-au-Prince
http://www.wikidata.org/entity/Q9226554,Q9226554,http://www.wikidata.org/entity/Q9689260,Q9689260
http://www.wikidata.org/entity/Q15991287,Category:Births in Pretoria,http://www.wikidata.org/entity/Q9689306,Category:Deaths in Pretoria
http://www.wikidata.org/entity/Q13336066,Q13336066,http://www.wikidata.org/entity/Q9689363,Category:Deaths in Quimperlé
http://www.wikidata.org/entity/Q8069844,Q8069844,http://www.wikidata.org/entity/Q9689421,Category:Deaths in Regina
http://www.wikidata.org/entity/Q9226719,"Category:Births in Richmond, Virginia",http://www.wikidata.org/entity/Q9689476,"Category:Deaths in Richmond, Virginia"
http://www.wikidata.org/entity/Q9695981,Category:Films shot in Nice,http://www.wikidata.org/entity/Q9689503,Category:Films set in Nice
http://www.wikidata.org/entity/Q8070093,Q8070093,http://www.wikidata.org/entity/Q9689550,Category:Deaths in Riverside
http://www.wikidata.org/entity/Q9226763,"Category:Born in Rochester, New York",http://www.wikidata.org/entity/Q9689563,"Category:Died in Rochester, New York"
http://www.wikidata.org/entity/Q8070169,Category:Births in Rome,http://www.wikidata.org/entity/Q9689571,Category:Deaths in Rome
http://www.wikidata.org/entity/Q8072272,Q8072272,http://www.wikidata.org/entity/Q9689668,Q9689668
http://www.wikidata.org/entity/Q8071538,Category:Births in Santo Domingo,http://www.wikidata.org/entity/Q9689672,Category:Deaths in Santo Domingo
http://www.wikidata.org/entity/Q8072278,Q8072278,http://www.wikidata.org/entity/Q9689698,Category:Deaths in Saint-Jean-de-Luz
http://www.wikidata.org/entity/Q15863947,Category:Births in Sint-Niklaas,http://www.wikidata.org/entity/Q9689749,Category:Deaths in Sint-Niklaas
http://www.wikidata.org/entity/Q8071341,"Category:Births in San Jose, California",http://www.wikidata.org/entity/Q9689895,Category:Deaths in San José
http://www.wikidata.org/entity/Q9227179,Q9227179,http://www.wikidata.org/entity/Q9689937,Category:Deaths in Santa Cruz de Tenerife
http://www.wikidata.org/entity/Q9227197,Category:Born in Santa Marta,http://www.wikidata.org/entity/Q9689943,Category:Deaths in Santa Marta
http://www.wikidata.org/entity/Q28792995,"Category:Born in Savannah, Georgia",http://www.wikidata.org/entity/Q9689978,"Category:Deaths in Savannah, Georgia"
http://www.wikidata.org/entity/Q15519337,"Category:Births in Scottsdale, Arizona",http://www.wikidata.org/entity/Q9690010,Category:Deaths in Scottsdale
http://www.wikidata.org/entity/Q7117930,Category:Births in Sheffield,http://www.wikidata.org/entity/Q9690044,Category:Deaths in Sheffield
http://www.wikidata.org/entity/Q8072799,Category:Births in Siena,http://www.wikidata.org/entity/Q9690061,Category:Deaths in Siena
http://www.wikidata.org/entity/Q18592812,Q18592812,http://www.wikidata.org/entity/Q9690071,Category:Deaths in Sion
http://www.wikidata.org/entity/Q8073312,Category:Births in Smolensk,http://www.wikidata.org/entity/Q9690082,Category:Deaths in Smolensk
http://www.wikidata.org/entity/Q8073687,Q8073687,http://www.wikidata.org/entity/Q9690110,Category:Deaths in Sochi
http://www.wikidata.org/entity/Q32410238,Q32410238,http://www.wikidata.org/entity/Q9413770,Q9413770
http://www.wikidata.org/entity/Q8770732,Category:Political parties disestablished in 2012,http://www.wikidata.org/entity/Q9420405,Category:Political parties established in 2012
http://www.wikidata.org/entity/Q9425108,Category:Albania at the Winter Olympics,http://www.wikidata.org/entity/Q9425097,Category:Albania at the Summer Olympics
http://www.wikidata.org/entity/Q9425097,Category:Albania at the Summer Olympics,http://www.wikidata.org/entity/Q9425108,Category:Albania at the Winter Olympics
http://www.wikidata.org/entity/Q8377240,Category:Diplomatic missions of Bangladesh,http://www.wikidata.org/entity/Q9443572,Category:Diplomatic missions in Bangladesh
http://www.wikidata.org/entity/Q8377248,Category:Diplomatic missions of Botswana,http://www.wikidata.org/entity/Q9443579,Category:Diplomatic missions in Botswana
http://www.wikidata.org/entity/Q8377250,Category:Diplomatic missions of Brunei,http://www.wikidata.org/entity/Q9443585,Category:Diplomatic missions in Brunei
http://www.wikidata.org/entity/Q8377245,Category:Diplomatic missions of Benin,http://www.wikidata.org/entity/Q9443614,Category:Diplomatic missions in Benin
http://www.wikidata.org/entity/Q8377291,Category:Diplomatic missions of Honduras,http://www.wikidata.org/entity/Q9443669,Category:Diplomatic missions in Honduras
http://www.wikidata.org/entity/Q8377309,Category:Diplomatic missions of Kuwait,http://www.wikidata.org/entity/Q9443690,Category:Diplomatic missions in Kuwait
http://www.wikidata.org/entity/Q8377313,Category:Diplomatic missions of Lebanon,http://www.wikidata.org/entity/Q9443700,Category:Diplomatic missions in Lebanon
http://www.wikidata.org/entity/Q8377325,Category:Diplomatic missions of Mexico,http://www.wikidata.org/entity/Q9443739,Category:Diplomatic missions in Mexico
http://www.wikidata.org/entity/Q8377342,Category:Diplomatic missions of Paraguay,http://www.wikidata.org/entity/Q9443814,Category:Diplomatic missions in Paraguay
http://www.wikidata.org/entity/Q8377343,Category:Diplomatic missions of Peru,http://www.wikidata.org/entity/Q9443838,Category:Diplomatic missions in Peru
http://www.wikidata.org/entity/Q8377363,Category:Diplomatic missions of Sudan,http://www.wikidata.org/entity/Q9443863,Category:Diplomatic missions in Sudan
http://www.wikidata.org/entity/Q8377384,Category:Diplomatic missions of Yemen,http://www.wikidata.org/entity/Q9443925,Category:Diplomatic missions in Yemen
http://www.wikidata.org/entity/Q8377352,Category:Diplomatic missions of Saudi Arabia,http://www.wikidata.org/entity/Q9444081,Category:Diplomatic missions in Saudi Arabia
http://www.wikidata.org/entity/Q8377312,Category:Diplomatic missions of Latvia,http://www.wikidata.org/entity/Q9444254,Category:Diplomatic missions in Latvia
http://www.wikidata.org/entity/Q8377316,Category:Diplomatic missions of Libya,http://www.wikidata.org/entity/Q9444265,Category:Diplomatic missions in Libya
http://www.wikidata.org/entity/Q8377324,Category:Diplomatic missions of Mauritania,http://www.wikidata.org/entity/Q9444303,Category:Diplomatic missions in Mauritania
http://www.wikidata.org/entity/Q8377370,Category:Diplomatic missions of Tanzania,http://www.wikidata.org/entity/Q9444381,Category:Diplomatic missions in Tanzania
http://www.wikidata.org/entity/Q7216142,Category:Deaths in Algeria,http://www.wikidata.org/entity/Q9448123,Category:Births in Algeria
http://www.wikidata.org/entity/Q6204625,Category:Closing ceremonies,http://www.wikidata.org/entity/Q9453496,Category:Opening ceremonies
http://www.wikidata.org/entity/Q7482654,Category:Deaths in Uruguay,http://www.wikidata.org/entity/Q9460305,Category:Births in Uruguay
http://www.wikidata.org/entity/Q32764190,Q32764190,http://www.wikidata.org/entity/Q9468176,Category:Categories with non-existent main topic specified
http://www.wikidata.org/entity/Q15252789,Category:Diplomatic missions in Taiwan,http://www.wikidata.org/entity/Q9471363,Category:Diplomatic missions of Taiwan
http://www.wikidata.org/entity/Q8365471,Category:Deaths in Guinea-Bissau,http://www.wikidata.org/entity/Q9472723,Q9472723
http://www.wikidata.org/entity/Q8365464,Category:Deaths in Guatemala,http://www.wikidata.org/entity/Q9474671,Q9474671
http://www.wikidata.org/entity/Q9218152,Category:Deaths in Coro,http://www.wikidata.org/entity/Q9475539,Q9475539
http://www.wikidata.org/entity/Q7482553,Category:Deaths in Colombia,http://www.wikidata.org/entity/Q9477643,Category:Births in Colombia
http://www.wikidata.org/entity/Q8631214,Category:Military units and formations disestablished in 1881,http://www.wikidata.org/entity/Q9484581,Category:Military units and formations established in 1881
http://www.wikidata.org/entity/Q8631221,Category:Military units and formations disestablished in 1923,http://www.wikidata.org/entity/Q9484628,Category:Military units and formations established in 1923
http://www.wikidata.org/entity/Q6296742,Category:Films shot in the Bahamas,http://www.wikidata.org/entity/Q9492683,Category:Films set in the Bahamas
http://www.wikidata.org/entity/Q8366641,Category:Death in Thailand,http://www.wikidata.org/entity/Q9493410,Category:Births in Thailand
http://www.wikidata.org/entity/Q8458038,Category:Films shot in Bavaria,http://www.wikidata.org/entity/Q9501080,Category:Films set in Bavaria
http://www.wikidata.org/entity/Q7482611,Category:Deaths in the Dominican Republic,http://www.wikidata.org/entity/Q9503530,Category:Births in the Dominican Republic
http://www.wikidata.org/entity/Q7335854,Category:Deaths in Norway,http://www.wikidata.org/entity/Q9506850,Category:Births in Norway
http://www.wikidata.org/entity/Q8457882,Category:Films set in Yunnan,http://www.wikidata.org/entity/Q9508067,Category:Films shot in Yunnan
http://www.wikidata.org/entity/Q8458045,Category:Films shot in Bosnia and Herzegovina,http://www.wikidata.org/entity/Q9513628,Category:Films set in Bosnia and Herzegovina
http://www.wikidata.org/entity/Q5300179,doubly linked list,http://www.wikidata.org/entity/Q9514201,singly linked list
http://www.wikidata.org/entity/Q8366425,Category:Death in Brazil,http://www.wikidata.org/entity/Q9517416,Category:Births in Brazil
http://www.wikidata.org/entity/Q8365521,Category:Deaths in Laos,http://www.wikidata.org/entity/Q9532241,Q9532241
http://www.wikidata.org/entity/Q8365533,Category:Deaths in Luxembourg,http://www.wikidata.org/entity/Q9534564,Category:Births in Luxembourg
http://www.wikidata.org/entity/Q9538942,Q9538942,http://www.wikidata.org/entity/Q9538098,Q9538098
http://www.wikidata.org/entity/Q9538098,Q9538098,http://www.wikidata.org/entity/Q9538942,Q9538942
http://www.wikidata.org/entity/Q15081483,Category:Deaths in Gostynin,http://www.wikidata.org/entity/Q9552869,Category:Births in Gostynin
http://www.wikidata.org/entity/Q9218902,Category:Deaths in Liège,http://www.wikidata.org/entity/Q9554950,Category:Births in Liège
http://www.wikidata.org/entity/Q6934728,multilateral treaty,http://www.wikidata.org/entity/Q9557810,bilateral treaty
http://www.wikidata.org/entity/Q8053865,Category:Births in Zagreb,http://www.wikidata.org/entity/Q9565649,Category:Deaths in Zagreb
http://www.wikidata.org/entity/Q8950432,Q8950432,http://www.wikidata.org/entity/Q9576511,Q9576511
http://www.wikidata.org/entity/Q8365636,Category:Deaths in South Africa,http://www.wikidata.org/entity/Q9586846,Q9586846
http://www.wikidata.org/entity/Q9599027,Category:Films set in Jilin,http://www.wikidata.org/entity/Q9598391,Category:Films shot in Jilin
http://www.wikidata.org/entity/Q9598391,Category:Films shot in Jilin,http://www.wikidata.org/entity/Q9599027,Category:Films set in Jilin
http://www.wikidata.org/entity/Q31121203,synonymy,http://www.wikidata.org/entity/Q9618327,antonymy
http://www.wikidata.org/entity/Q10190813,Category:Men's national sports teams,http://www.wikidata.org/entity/Q9619695,Category:Women's national sports teams
http://www.wikidata.org/entity/Q8457826,Category:Films set in Sichuan,http://www.wikidata.org/entity/Q9623008,Category:Films shot in Sichuan
http://www.wikidata.org/entity/Q32093497,Q32093497,http://www.wikidata.org/entity/Q9629117,Q9629117
http://www.wikidata.org/entity/Q6616068,Category:Women's national basketball teams,http://www.wikidata.org/entity/Q9632886,Category:Men's national basketball teams
http://www.wikidata.org/entity/Q782444,autogynephilia,http://www.wikidata.org/entity/Q9638726,autoandrophilia
http://www.wikidata.org/entity/Q16143346,English–Japanese dictionary,http://www.wikidata.org/entity/Q9640316,Japanese–English dictionary
http://www.wikidata.org/entity/Q9641497,Category:Silver Shell for Best Actor,http://www.wikidata.org/entity/Q9641493,Q9641493
http://www.wikidata.org/entity/Q9641493,Q9641493,http://www.wikidata.org/entity/Q9641497,Category:Silver Shell for Best Actor
http://www.wikidata.org/entity/Q7519127,Category:Films set in Tianjin,http://www.wikidata.org/entity/Q9645861,Category:Films shot in Tianjin
http://www.wikidata.org/entity/Q3892231,Q3892231,http://www.wikidata.org/entity/Q9650748,Basketball at the 2007 Pan American Games – Men's tournament
http://www.wikidata.org/entity/Q8948596,Category:Women's curling,http://www.wikidata.org/entity/Q9654515,Category:Men's curling
http://www.wikidata.org/entity/Q16501931,Boi Caprichoso,http://www.wikidata.org/entity/Q9660324,Boi Garantido
http://www.wikidata.org/entity/Q18500738,Q18500738,http://www.wikidata.org/entity/Q9660582,Q9660582
http://www.wikidata.org/entity/Q13286786,Category:Political parties disestablished in 1922,http://www.wikidata.org/entity/Q9660962,Category:Political parties established in 1922
http://www.wikidata.org/entity/Q8770661,Category:Political parties disestablished in 1969,http://www.wikidata.org/entity/Q9661063,Category:Political parties established in 1969
http://www.wikidata.org/entity/Q7111704,Category:Companies established in 1969,http://www.wikidata.org/entity/Q9663833,Category:Companies disestablished in 1969
http://www.wikidata.org/entity/Q8457818,Category:Films set in Shandong,http://www.wikidata.org/entity/Q9671867,Category:Films shot in Shandong
http://www.wikidata.org/entity/Q8063094,Category:Births in Maharashtra,http://www.wikidata.org/entity/Q9676660,Category:Deaths in Maharashtra
http://www.wikidata.org/entity/Q8081598,Category:Births in Quebec,http://www.wikidata.org/entity/Q9676864,Category:Death in Quebec
http://www.wikidata.org/entity/Q14946164,Category:Births in Aisne,http://www.wikidata.org/entity/Q9677362,Q9677362
http://www.wikidata.org/entity/Q8080875,Category:Births in Allier,http://www.wikidata.org/entity/Q9677369,Category:Deaths in Allier
http://www.wikidata.org/entity/Q8080888,Category:Births in Ariège,http://www.wikidata.org/entity/Q9677375,Category:Deaths in Ariège
http://www.wikidata.org/entity/Q18168294,Category:Births in Aube,http://www.wikidata.org/entity/Q9677379,Category:Deaths in Aube
http://www.wikidata.org/entity/Q8081126,Category:Births in Aude,http://www.wikidata.org/entity/Q9677386,Category:Deaths in Aude
http://www.wikidata.org/entity/Q8080873,Category:Births in Aveyron,http://www.wikidata.org/entity/Q9677392,Category:Deaths in Aveyron
http://www.wikidata.org/entity/Q8080300,Category:Births in Essex,http://www.wikidata.org/entity/Q9677421,Category:Deaths in Essex
http://www.wikidata.org/entity/Q8069198,Q8069198,http://www.wikidata.org/entity/Q9677482,Category:Deaths in Pskov Oblast
http://www.wikidata.org/entity/Q8073325,Category:Births in Smolensk Oblast,http://www.wikidata.org/entity/Q9677491,Category:Deaths in Smolensk Oblast
http://www.wikidata.org/entity/Q13335139,Category:Births in Haute-Marne,http://www.wikidata.org/entity/Q9677640,Category:Deaths in Haute-Marne
http://www.wikidata.org/entity/Q8728149,Category:Births of Biscay,http://www.wikidata.org/entity/Q9677934,Q9677934
http://www.wikidata.org/entity/Q8054014,Category:Births in West Flanders,http://www.wikidata.org/entity/Q9678084,Category:Deaths in West Flanders
http://www.wikidata.org/entity/Q8049807,Category:Births in East Flanders,http://www.wikidata.org/entity/Q9678095,Category:Deaths in East Flanders
http://www.wikidata.org/entity/Q8082096,Category:Births in Flemish Brabant Province,http://www.wikidata.org/entity/Q9678503,Category:Deaths in Flemish Brabant Province
